transaction_id,round_number,customer_id,promotion_shown,discount_rate,conversion,basket_size,base_price,price_charged,cost,contribution_profit,order_method,dine_in_takeout,time_of_day,day_of_week,is_finals_week,customer_type,loyalty_membership,weather,queue_length,repeat_visit_this_week,promotion_response_time
TXN_04128,4128,CUST_02565,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,dine_in,morning,Sun,1,returning,0,sunny,medium,2,5.8
TXN_04129,4129,CUST_00873,bundle,0.12,1,2,11.2,8.5,5.22,3.28,kiosk,mobile_pickup,morning,Wed,0,loyalty_member,1,cloudy,long,8,2.3
TXN_04130,4130,CUST_02731,discount_10,0.1,1,2,12.38,11.14,6.12,5.02,app,mobile_pickup,afternoon,Fri,0,new,0,sunny,short,0,0.9
TXN_04131,4131,CUST_00677,discount_15,0.15,1,1,6.22,5.28,3.13,2.15,app,dine_in,evening,Fri,0,loyalty_member,1,cloudy,medium,5,4.2
TXN_04132,4132,CUST_02026,discount_5,0.05,1,1,5.08,4.83,2.82,2.01,app,mobile_pickup,afternoon,Thu,0,returning,0,sunny,short,2,4.3
TXN_04133,4133,CUST_01608,discount_10,0.1,1,2,11.07,9.96,5.15,4.81,kiosk,takeout,morning,Sun,0,new,0,sunny,short,3,1.7
TXN_04134,4134,CUST_01951,bundle,0.12,1,2,10.63,8.5,5.17,3.33,kiosk,takeout,morning,Wed,1,loyalty_member,1,sunny,short,7,2.3
TXN_04135,4135,CUST_01797,bundle,0.12,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Fri,0,returning,0,rainy,medium,4,4.1
TXN_04136,4136,CUST_01977,discount_15,0.15,1,1,6.23,5.29,3.16,2.13,counter,takeout,morning,Thu,0,returning,0,cloudy,short,4,2.6
TXN_04137,4137,CUST_02542,discount_5,0.05,1,3,19.7,18.72,11.48,7.24,counter,mobile_pickup,morning,Fri,0,returning,0,cloudy,medium,2,3.1
TXN_04138,4138,CUST_01580,discount_5,0.05,1,1,5.8,5.51,2.78,2.73,kiosk,dine_in,afternoon,Sat,0,loyalty_member,1,sunny,medium,5,3.3
TXN_04139,4139,CUST_00193,discount_5,0.05,1,2,11.67,11.08,5.98,5.1,counter,takeout,morning,Wed,0,new,0,sunny,short,1,2.3
TXN_04140,4140,CUST_00765,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Mon,0,loyalty_member,1,cloudy,short,4,6.8
TXN_04141,4141,CUST_01981,discount_5,0.05,1,3,18.74,17.8,10.4,7.4,kiosk,takeout,afternoon,Sat,0,loyalty_member,1,cloudy,long,7,13.2
TXN_04142,4142,CUST_01389,discount_10,0.1,1,1,6.16,5.54,3.0,2.54,app,mobile_pickup,afternoon,Mon,0,loyalty_member,1,sunny,medium,4,1.8
TXN_04143,4143,CUST_01541,discount_15,0.15,1,1,6.1,5.18,3.41,1.77,app,takeout,morning,Tue,1,loyalty_member,1,rainy,short,4,0.8
TXN_04144,4144,CUST_01670,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Thu,1,loyalty_member,1,rainy,long,4,4.8
TXN_04145,4145,CUST_01081,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,morning,Tue,0,new,0,sunny,short,0,3.1
TXN_04146,4146,CUST_02167,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Sat,0,loyalty_member,1,sunny,medium,4,1.1
TXN_04147,4147,CUST_02027,discount_15,0.15,1,3,20.63,17.54,11.1,6.44,app,mobile_pickup,morning,Tue,0,loyalty_member,1,rainy,short,3,0.8
TXN_04148,4148,CUST_01998,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,takeout,afternoon,Wed,0,returning,0,rainy,medium,5,4.8
TXN_04149,4149,CUST_02000,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,takeout,morning,Fri,0,returning,0,sunny,medium,2,3.6
TXN_04150,4150,CUST_02500,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,dine_in,morning,Mon,0,returning,0,rainy,short,6,4.5
TXN_04151,4151,CUST_01667,bundle,0.12,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Fri,1,loyalty_member,1,cloudy,long,2,3.2
TXN_04152,4152,CUST_02709,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,kiosk,mobile_pickup,afternoon,Mon,0,new,0,cloudy,short,0,5.1
TXN_04153,4153,CUST_00341,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,app,dine_in,morning,Fri,0,new,0,cloudy,medium,2,2.2
TXN_04154,4154,CUST_01763,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,dine_in,morning,Wed,1,new,0,sunny,medium,0,3.0
TXN_04155,4155,CUST_02003,discount_15,0.15,1,2,10.93,9.29,5.83,3.46,counter,takeout,evening,Fri,0,loyalty_member,1,sunny,short,0,3.5
TXN_04156,4156,CUST_01342,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,afternoon,Mon,1,loyalty_member,1,sunny,medium,4,2.4
TXN_04157,4157,CUST_00816,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Sun,1,loyalty_member,1,sunny,medium,10,10.4
TXN_04158,4158,CUST_01546,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,morning,Wed,0,returning,0,sunny,medium,6,6.4
TXN_04159,4159,CUST_01027,discount_10,0.1,1,3,17.51,15.76,8.72,7.04,app,mobile_pickup,evening,Wed,0,loyalty_member,1,sunny,short,5,4.0
TXN_04160,4160,CUST_02554,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,takeout,afternoon,Tue,0,loyalty_member,1,sunny,short,5,2.1
TXN_04161,4161,CUST_01007,no_discount,0.0,1,1,5.23,5.23,2.43,2.8,kiosk,dine_in,morning,Mon,0,loyalty_member,1,cloudy,long,5,4.6
TXN_04162,4162,CUST_00499,bundle,0.12,0,0,0.0,0.0,0.0,0.0,counter,dine_in,morning,Mon,0,returning,0,rainy,medium,1,7.3
TXN_04163,4163,CUST_01615,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Mon,0,loyalty_member,1,cloudy,short,5,4.3
TXN_04164,4164,CUST_01115,discount_5,0.05,1,1,6.53,6.21,3.84,2.37,kiosk,takeout,morning,Thu,0,loyalty_member,1,cloudy,short,4,1.7
TXN_04165,4165,CUST_00276,discount_5,0.05,1,2,9.75,9.27,5.27,4.0,kiosk,takeout,morning,Fri,0,returning,0,cloudy,medium,3,5.6
TXN_04166,4166,CUST_01582,no_discount,0.0,1,1,6.32,6.32,2.86,3.46,kiosk,takeout,morning,Mon,0,returning,0,cloudy,short,4,3.6
TXN_04167,4167,CUST_01508,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,mobile_pickup,afternoon,Mon,0,returning,0,rainy,short,3,27.9
TXN_04168,4168,CUST_00492,bundle,0.12,1,2,10.07,8.5,5.23,3.27,app,mobile_pickup,afternoon,Mon,0,returning,0,rainy,medium,0,1.9
TXN_04169,4169,CUST_01673,discount_15,0.15,1,1,4.87,4.14,2.75,1.39,app,mobile_pickup,afternoon,Thu,0,loyalty_member,1,cloudy,medium,3,3.4
TXN_04170,4170,CUST_01590,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,dine_in,evening,Tue,0,new,0,sunny,short,1,2.4
TXN_04171,4171,CUST_02167,discount_5,0.05,1,2,11.46,10.89,6.18,4.71,app,mobile_pickup,morning,Mon,0,loyalty_member,1,sunny,medium,5,2.1
TXN_04172,4172,CUST_01020,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Wed,0,returning,0,sunny,medium,1,2.6
TXN_04173,4173,CUST_00698,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Thu,0,returning,0,sunny,medium,2,14.4
TXN_04174,4174,CUST_02667,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,takeout,morning,Tue,0,loyalty_member,1,sunny,short,3,3.8
TXN_04175,4175,CUST_01575,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Fri,0,new,0,sunny,short,0,2.6
TXN_04176,4176,CUST_00075,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,dine_in,morning,Thu,0,new,0,cloudy,medium,0,6.3
TXN_04177,4177,CUST_02301,bundle,0.12,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Fri,1,loyalty_member,1,sunny,medium,3,5.5
TXN_04178,4178,CUST_00558,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,morning,Wed,0,returning,0,rainy,short,0,3.8
TXN_04179,4179,CUST_02202,bundle,0.12,1,3,19.12,10.36,6.69,3.67,app,mobile_pickup,morning,Wed,1,loyalty_member,1,sunny,long,2,2.2
TXN_04180,4180,CUST_01972,bundle,0.12,1,3,14.98,10.3,6.21,4.09,kiosk,takeout,morning,Sun,1,loyalty_member,1,rainy,short,5,1.7
TXN_04181,4181,CUST_02715,discount_10,0.1,1,1,6.02,5.42,2.62,2.8,app,mobile_pickup,morning,Thu,0,loyalty_member,1,sunny,short,6,1.3
TXN_04182,4182,CUST_02705,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,morning,Mon,1,returning,0,sunny,long,1,1.9
TXN_04183,4183,CUST_00776,no_discount,0.0,1,1,4.97,4.97,2.44,2.53,app,mobile_pickup,evening,Fri,0,loyalty_member,1,cloudy,short,2,2.3
TXN_04184,4184,CUST_02148,no_discount,0.0,1,2,9.21,9.21,5.06,4.15,app,dine_in,evening,Fri,0,loyalty_member,1,cloudy,short,3,1.5
TXN_04185,4185,CUST_00895,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Sun,0,loyalty_member,1,sunny,long,6,3.0
TXN_04186,4186,CUST_01756,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Thu,1,returning,0,rainy,medium,3,4.7
TXN_04187,4187,CUST_01673,no_discount,0.0,1,2,11.01,11.01,5.98,5.03,app,mobile_pickup,evening,Thu,0,loyalty_member,1,cloudy,medium,3,5.1
TXN_04188,4188,CUST_00159,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Tue,1,returning,0,cloudy,medium,0,3.7
TXN_04189,4189,CUST_00012,discount_5,0.05,1,2,9.61,9.13,5.32,3.81,kiosk,takeout,evening,Thu,0,loyalty_member,1,cloudy,medium,0,2.2
TXN_04190,4190,CUST_00167,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Mon,0,loyalty_member,1,cloudy,medium,3,4.7
TXN_04191,4191,CUST_00363,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Sat,0,new,0,sunny,medium,1,4.4
TXN_04192,4192,CUST_00720,bundle,0.12,0,0,0.0,0.0,0.0,0.0,counter,takeout,evening,Fri,0,loyalty_member,1,rainy,medium,5,3.8
TXN_04193,4193,CUST_02547,bundle,0.12,1,2,9.59,8.5,5.33,3.17,app,dine_in,afternoon,Fri,0,loyalty_member,1,rainy,medium,7,3.2
TXN_04194,4194,CUST_01453,discount_15,0.15,1,2,12.85,10.92,7.19,3.73,app,mobile_pickup,afternoon,Fri,0,loyalty_member,1,cloudy,short,5,2.2
TXN_04195,4195,CUST_02232,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,morning,Tue,1,returning,0,cloudy,short,3,2.7
TXN_04196,4196,CUST_02352,bundle,0.12,1,3,17.59,10.16,6.36,3.8,app,takeout,morning,Mon,0,loyalty_member,1,rainy,short,4,5.0
TXN_04197,4197,CUST_02057,no_discount,0.0,1,2,11.23,11.23,5.48,5.75,app,takeout,evening,Thu,0,loyalty_member,1,sunny,medium,3,3.8
TXN_04198,4198,CUST_01103,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Thu,0,loyalty_member,1,rainy,short,4,1.7
TXN_04199,4199,CUST_02425,discount_10,0.1,1,2,10.95,9.85,5.43,4.42,counter,dine_in,afternoon,Sat,0,loyalty_member,1,rainy,short,2,2.3
TXN_04200,4200,CUST_02077,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,dine_in,morning,Fri,0,loyalty_member,1,sunny,short,2,5.3
TXN_04201,4201,CUST_02080,discount_10,0.1,1,1,5.54,4.99,2.54,2.45,kiosk,takeout,afternoon,Wed,0,new,0,cloudy,medium,0,4.0
TXN_04202,4202,CUST_02531,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,morning,Thu,0,returning,0,cloudy,short,6,2.8
TXN_04203,4203,CUST_01675,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Thu,0,loyalty_member,1,cloudy,short,8,1.3
TXN_04204,4204,CUST_01484,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,afternoon,Fri,0,new,0,rainy,long,0,3.8
TXN_04205,4205,CUST_02499,discount_10,0.1,1,3,19.91,17.92,10.72,7.2,app,mobile_pickup,afternoon,Fri,0,loyalty_member,1,cloudy,short,3,2.9
TXN_04206,4206,CUST_01279,discount_15,0.15,1,1,7.4,6.29,3.72,2.57,app,mobile_pickup,morning,Fri,1,loyalty_member,1,rainy,short,5,2.2
TXN_04207,4207,CUST_02274,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,afternoon,Sat,0,loyalty_member,1,sunny,short,4,0.8
TXN_04208,4208,CUST_00156,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Wed,1,returning,0,cloudy,short,2,1.8
TXN_04209,4209,CUST_00003,discount_10,0.1,1,2,11.93,10.74,5.87,4.87,app,dine_in,evening,Sat,0,loyalty_member,1,rainy,medium,3,2.2
TXN_04210,4210,CUST_01483,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,mobile_pickup,evening,Mon,0,returning,0,cloudy,medium,0,3.4
TXN_04211,4211,CUST_00211,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Sat,0,returning,0,cloudy,short,4,11.6
TXN_04212,4212,CUST_02738,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Tue,0,returning,0,cloudy,medium,0,3.4
TXN_04213,4213,CUST_00013,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Fri,0,returning,0,cloudy,short,3,5.5
TXN_04214,4214,CUST_02006,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Fri,0,loyalty_member,1,sunny,long,3,2.9
TXN_04215,4215,CUST_00683,discount_15,0.15,1,2,9.27,7.88,5.25,2.63,kiosk,dine_in,afternoon,Wed,0,new,0,cloudy,medium,1,5.0
TXN_04216,4216,CUST_02711,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,morning,Tue,0,loyalty_member,1,cloudy,short,5,4.5
TXN_04217,4217,CUST_01077,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Fri,0,returning,0,rainy,medium,2,3.4
TXN_04218,4218,CUST_00076,bundle,0.12,1,3,17.11,9.52,6.02,3.5,counter,takeout,morning,Tue,0,new,0,cloudy,short,0,5.4
TXN_04219,4219,CUST_00074,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,takeout,morning,Wed,0,new,0,cloudy,long,1,3.7
TXN_04220,4220,CUST_01556,discount_5,0.05,1,1,7.17,6.82,4.22,2.6,counter,takeout,morning,Fri,0,loyalty_member,1,cloudy,short,2,3.3
TXN_04221,4221,CUST_02766,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Fri,0,loyalty_member,1,rainy,long,1,6.7
TXN_04222,4222,CUST_02746,discount_5,0.05,1,3,17.03,16.18,9.49,6.69,app,takeout,morning,Mon,1,loyalty_member,1,cloudy,short,1,2.6
TXN_04223,4223,CUST_00951,discount_10,0.1,1,1,5.63,5.06,2.73,2.33,kiosk,takeout,evening,Thu,1,returning,0,cloudy,medium,2,4.0
TXN_04224,4224,CUST_01356,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,dine_in,afternoon,Sat,0,new,0,sunny,long,2,4.5
TXN_04225,4225,CUST_00291,discount_5,0.05,1,1,5.23,4.97,2.78,2.19,counter,mobile_pickup,morning,Wed,0,loyalty_member,1,rainy,short,2,7.0
TXN_04226,4226,CUST_01462,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Wed,0,returning,0,cloudy,short,3,4.1
TXN_04227,4227,CUST_01677,bundle,0.12,0,0,0.0,0.0,0.0,0.0,counter,takeout,morning,Fri,0,returning,0,sunny,medium,2,5.7
TXN_04228,4228,CUST_00706,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,morning,Tue,0,returning,0,sunny,medium,1,3.8
TXN_04229,4229,CUST_01710,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,dine_in,morning,Sun,0,new,0,cloudy,short,2,7.3
TXN_04230,4230,CUST_02527,discount_15,0.15,1,2,11.51,9.79,5.8,3.99,app,dine_in,evening,Tue,1,loyalty_member,1,cloudy,short,1,2.2
TXN_04231,4231,CUST_00003,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Fri,0,loyalty_member,1,sunny,short,5,2.7
TXN_04232,4232,CUST_00642,discount_15,0.15,1,1,6.44,5.48,3.24,2.24,counter,takeout,morning,Fri,0,loyalty_member,1,sunny,long,6,5.7
TXN_04233,4233,CUST_00594,bundle,0.12,1,2,9.93,8.5,4.65,3.85,kiosk,mobile_pickup,afternoon,Fri,0,returning,0,cloudy,short,2,5.8
TXN_04234,4234,CUST_00352,discount_15,0.15,1,3,15.44,13.12,8.45,4.67,counter,dine_in,morning,Sat,1,new,0,sunny,medium,1,3.2
TXN_04235,4235,CUST_00466,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Thu,0,returning,0,cloudy,long,2,5.4
TXN_04236,4236,CUST_01747,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,dine_in,evening,Sun,0,returning,0,rainy,short,1,5.5
TXN_04237,4237,CUST_00296,discount_10,0.1,1,3,19.33,17.4,10.16,7.24,app,takeout,morning,Fri,0,loyalty_member,1,cloudy,medium,3,3.5
TXN_04238,4238,CUST_02068,bundle,0.12,1,2,13.14,8.5,4.72,3.78,kiosk,takeout,morning,Sun,0,loyalty_member,1,sunny,short,1,2.1
TXN_04239,4239,CUST_02491,discount_5,0.05,1,2,9.99,9.49,5.62,3.87,app,mobile_pickup,afternoon,Mon,0,loyalty_member,1,cloudy,medium,3,5.5
TXN_04240,4240,CUST_02604,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,takeout,afternoon,Sat,0,loyalty_member,1,sunny,medium,2,1.7
TXN_04241,4241,CUST_01848,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,evening,Fri,0,returning,0,rainy,medium,4,3.3
TXN_04242,4242,CUST_00560,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Sat,0,returning,0,cloudy,short,1,2.8
TXN_04243,4243,CUST_00242,no_discount,0.0,1,3,20.45,20.45,12.28,8.17,counter,takeout,morning,Wed,0,loyalty_member,1,sunny,medium,2,3.0
TXN_04244,4244,CUST_00651,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,dine_in,evening,Fri,0,returning,0,cloudy,long,2,3.2
TXN_04245,4245,CUST_02695,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,morning,Thu,0,loyalty_member,1,sunny,long,0,2.0
TXN_04246,4246,CUST_02697,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,takeout,morning,Fri,0,loyalty_member,1,sunny,short,1,2.3
TXN_04247,4247,CUST_01079,bundle,0.12,1,2,10.61,8.5,7.77,0.73,kiosk,takeout,evening,Fri,1,returning,0,sunny,medium,3,9.6
TXN_04248,4248,CUST_00919,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Sun,0,returning,0,cloudy,long,6,6.0
TXN_04249,4249,CUST_01429,bundle,0.12,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Wed,0,loyalty_member,1,cloudy,medium,3,2.3
TXN_04250,4250,CUST_00825,no_discount,0.0,1,1,4.85,4.85,2.81,2.04,app,mobile_pickup,morning,Thu,0,loyalty_member,1,sunny,short,3,3.5
TXN_04251,4251,CUST_02746,discount_10,0.1,1,1,4.18,3.76,2.1,1.66,app,mobile_pickup,morning,Sat,1,loyalty_member,1,rainy,short,3,1.5
TXN_04252,4252,CUST_00623,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,dine_in,afternoon,Thu,1,loyalty_member,1,sunny,short,6,1.3
TXN_04253,4253,CUST_01042,discount_10,0.1,1,2,12.18,10.97,5.56,5.41,counter,takeout,evening,Wed,0,returning,0,rainy,long,1,14.1
TXN_04254,4254,CUST_01205,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,afternoon,Thu,0,new,0,sunny,long,3,9.4
TXN_04255,4255,CUST_00356,discount_5,0.05,1,1,7.15,6.79,3.98,2.81,kiosk,takeout,evening,Fri,1,returning,0,cloudy,long,3,15.2
TXN_04256,4256,CUST_01082,bundle,0.12,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Sun,0,loyalty_member,1,cloudy,short,3,0.8
TXN_04257,4257,CUST_02405,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,takeout,morning,Tue,0,loyalty_member,1,cloudy,short,9,2.8
TXN_04258,4258,CUST_00397,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Tue,0,loyalty_member,1,sunny,short,2,6.0
TXN_04259,4259,CUST_01637,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,takeout,morning,Tue,0,returning,0,cloudy,medium,6,6.5
TXN_04260,4260,CUST_01143,no_discount,0.0,1,2,11.54,11.54,6.68,4.86,kiosk,takeout,morning,Tue,0,loyalty_member,1,sunny,short,5,3.3
TXN_04261,4261,CUST_00482,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,mobile_pickup,morning,Mon,0,new,0,cloudy,medium,0,4.8
TXN_04262,4262,CUST_00030,discount_15,0.15,1,2,9.71,8.25,5.26,2.99,counter,dine_in,evening,Sat,0,returning,0,cloudy,short,1,5.0
TXN_04263,4263,CUST_00774,discount_5,0.05,1,1,4.35,4.13,2.12,2.01,kiosk,dine_in,morning,Wed,0,loyalty_member,1,cloudy,short,6,3.6
TXN_04264,4264,CUST_00178,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,takeout,afternoon,Wed,0,loyalty_member,1,rainy,short,3,9.3
TXN_04265,4265,CUST_01066,bundle,0.12,1,3,16.54,9.26,5.69,3.57,app,mobile_pickup,evening,Sat,1,loyalty_member,1,sunny,medium,5,4.0
TXN_04266,4266,CUST_02270,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Sun,0,loyalty_member,1,sunny,long,3,3.8
TXN_04267,4267,CUST_02013,no_discount,0.0,1,1,4.38,4.38,2.33,2.05,kiosk,mobile_pickup,morning,Thu,0,new,0,sunny,long,0,4.3
TXN_04268,4268,CUST_02656,discount_15,0.15,1,1,6.2,5.27,3.07,2.2,counter,takeout,afternoon,Mon,0,loyalty_member,1,sunny,long,3,6.1
TXN_04269,4269,CUST_01198,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Wed,0,returning,0,cloudy,medium,5,1.7
TXN_04270,4270,CUST_01979,bundle,0.12,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Sun,0,returning,0,cloudy,medium,3,4.8
TXN_04271,4271,CUST_01861,discount_15,0.15,1,2,10.37,8.81,5.13,3.68,app,dine_in,morning,Sun,0,returning,0,cloudy,medium,5,3.2
TXN_04272,4272,CUST_00612,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,afternoon,Wed,0,returning,0,sunny,medium,3,4.5
TXN_04273,4273,CUST_00858,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Sun,0,loyalty_member,1,cloudy,short,1,1.3
TXN_04274,4274,CUST_01487,discount_5,0.05,1,1,5.63,5.35,3.26,2.09,app,mobile_pickup,afternoon,Wed,0,loyalty_member,1,cloudy,long,2,2.1
TXN_04275,4275,CUST_02231,bundle,0.12,1,2,10.75,8.5,5.29,3.21,counter,dine_in,morning,Sat,0,returning,0,cloudy,short,5,5.8
TXN_04276,4276,CUST_01302,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,takeout,evening,Sun,0,returning,0,cloudy,short,0,4.1
TXN_04277,4277,CUST_00639,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,dine_in,evening,Mon,0,loyalty_member,1,sunny,long,5,21.9
TXN_04278,4278,CUST_02784,discount_5,0.05,1,2,9.47,9.0,5.28,3.72,counter,takeout,morning,Tue,0,returning,0,cloudy,short,2,6.7
TXN_04279,4279,CUST_00329,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,dine_in,morning,Thu,0,returning,0,sunny,medium,3,4.1
TXN_04280,4280,CUST_02681,discount_5,0.05,1,1,7.08,6.73,3.45,3.28,counter,dine_in,morning,Wed,0,loyalty_member,1,cloudy,short,2,2.7
TXN_04281,4281,CUST_02267,bundle,0.12,1,3,17.16,10.33,6.74,3.59,app,takeout,afternoon,Sun,0,loyalty_member,1,sunny,short,6,1.1
TXN_04282,4282,CUST_02355,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,mobile_pickup,morning,Wed,0,returning,0,sunny,short,5,4.7
TXN_04283,4283,CUST_02225,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Sat,0,loyalty_member,1,sunny,short,4,4.0
TXN_04284,4284,CUST_00588,discount_10,0.1,1,1,5.41,4.87,2.4,2.47,counter,takeout,evening,Tue,0,returning,0,sunny,short,2,7.8
TXN_04285,4285,CUST_01766,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,morning,Sun,0,new,0,rainy,medium,0,4.8
TXN_04286,4286,CUST_02125,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,morning,Fri,0,returning,0,sunny,short,1,1.0
TXN_04287,4287,CUST_02090,no_discount,0.0,1,3,17.0,17.0,9.07,7.93,counter,dine_in,morning,Mon,0,returning,0,sunny,short,3,5.0
TXN_04288,4288,CUST_00767,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,takeout,morning,Tue,0,new,0,cloudy,short,1,9.1
TXN_04289,4289,CUST_00512,discount_10,0.1,1,1,4.45,4.01,2.34,1.67,kiosk,mobile_pickup,evening,Mon,0,loyalty_member,1,rainy,medium,4,2.3
TXN_04290,4290,CUST_00927,discount_15,0.15,1,1,5.36,4.55,2.69,1.86,counter,takeout,morning,Thu,1,new,0,rainy,medium,1,2.9
TXN_04291,4291,CUST_01349,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,afternoon,Sat,0,returning,0,sunny,medium,4,5.7
TXN_04292,4292,CUST_01608,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Sat,0,new,0,sunny,medium,0,6.8
